CINUM,SOURCECI,RELATIONNUM,TARGETCI,ISPRIMARYFIREWALL,Import_Error
F5VIP-10.20.128.227: 80,LB-10.31.32.8,HOSTS,F5VIP-10.20.128.227: 80,0,
F5VIP-10.19.135.144: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.135.144: 443,0,
F5VIP-10.19.135.114: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.135.114: 443,0,
F5VIP-10.19.63.84: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.63.84: 443,0,
F5VIP-10.19.139.12: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.139.12: 80,0,
F5VIP-10.19.251.170: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.251.170: 80,0,
F5VIP-10.20.129.197: 443,LB-10.31.32.8,HOSTS,F5VIP-10.20.129.197: 443,0,
F5VIP-10.19.25.137: 10090,LB-10.31.32.8,HOSTS,F5VIP-10.19.25.137: 10090,0,
F5VIP-10.19.37.170: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.37.170: 80,0,
F5VIP-10.19.37.170: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.37.170: 443,0,
F5VIP-10.19.25.137: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.25.137: 443,0,
F5VIP-10.19.253.40: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.253.40: 80,0,
F5VIP-10.19.255.232: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.232: 443,0,
F5VIP-10.19.32.70: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.70: 443,0,
F5VIP-10.19.32.70: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.70: 80,0,
F5VIP-10.19.50.167: 7080,LB-10.31.32.8,HOSTS,F5VIP-10.19.50.167: 7080,0,
F5VIP-10.19.50.167: 7443,LB-10.31.32.8,HOSTS,F5VIP-10.19.50.167: 7443,0,
F5VIP-10.19.50.167: 6080,LB-10.31.32.8,HOSTS,F5VIP-10.19.50.167: 6080,0,
F5VIP-10.19.50.167: 6443,LB-10.31.32.8,HOSTS,F5VIP-10.19.50.167: 6443,0,
F5VIP-10.19.248.68: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.248.68: 443,0,
F5VIP-10.19.248.68: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.248.68: 80,0,
F5VIP-10.19.138.150: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.138.150: 80,0,
F5VIP-10.19.138.150: 8001,LB-10.31.32.8,HOSTS,F5VIP-10.19.138.150: 8001,0,
F5VIP-10.19.195.175: 13080,LB-10.31.32.8,HOSTS,F5VIP-10.19.195.175: 13080,0,
F5VIP-10.19.192.145: 8080,LB-10.31.32.8,HOSTS,F5VIP-10.19.192.145: 8080,0,
F5VIP-10.19.39.114: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.39.114: 443,0,
F5VIP-10.19.251.114: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.251.114: 443,0,
F5VIP-10.190.10.7: 443,LB-10.31.32.8,HOSTS,F5VIP-10.190.10.7: 443,0,
F5VIP-10.19.186.59: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.186.59: 443,0,
F5VIP-10.19.36.183: 6443,LB-10.31.32.8,HOSTS,F5VIP-10.19.36.183: 6443,0,
F5VIP-10.19.36.183: 8443,LB-10.31.32.8,HOSTS,F5VIP-10.19.36.183: 8443,0,
F5VIP-10.19.255.197: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.197: 443,0,
F5VIP-10.22.247.20: 8443,LB-10.31.6.133,HOSTS,F5VIP-10.22.247.20: 8443,0,
F5VIP-10.19.67.201: 3000,LB-10.31.32.8,HOSTS,F5VIP-10.19.67.201: 3000,0,
F5VIP-10.19.67.201: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.67.201: 443,0,
F5VIP-10.19.67.201: 9301,LB-10.31.32.8,HOSTS,F5VIP-10.19.67.201: 9301,0,
F5VIP-10.19.67.201: 9302,LB-10.31.32.8,HOSTS,F5VIP-10.19.67.201: 9302,0,
F5VIP-10.190.5.102: 443,LB-10.31.32.8,HOSTS,F5VIP-10.190.5.102: 443,0,
F5VIP-10.190.5.102: 8080,LB-10.31.32.8,HOSTS,F5VIP-10.190.5.102: 8080,0,
F5VIP-10.190.5.116: 443,LB-10.31.32.8,HOSTS,F5VIP-10.190.5.116: 443,0,
F5VIP-10.190.5.116: 80,LB-10.31.32.8,HOSTS,F5VIP-10.190.5.116: 80,0,
F5VIP-10.190.7.199: 443,LB-10.31.32.8,HOSTS,F5VIP-10.190.7.199: 443,0,
F5VIP-10.19.11.52: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.11.52: 443,0,
F5VIP-10.19.11.53: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.11.53: 443,0,
F5VIP-10.19.11.53: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.11.53: 80,0,
F5VIP-10.19.253.245: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.253.245: 443,0,
F5VIP-10.19.12.45: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.12.45: 80,0,
F5VIP-10.19.26.148: 3000,LB-10.31.32.8,HOSTS,F5VIP-10.19.26.148: 3000,0,
F5VIP-10.19.26.148: 3389,LB-10.31.32.8,HOSTS,F5VIP-10.19.26.148: 3389,0,
F5VIP-10.19.26.148: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.26.148: 443,0,
F5VIP-10.19.26.148: 8443,LB-10.31.32.8,HOSTS,F5VIP-10.19.26.148: 8443,0,
F5VIP-10.19.255.122: 7070,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 7070,0,
F5VIP-10.19.255.122: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 80,0,
F5VIP-10.19.255.122: 8080,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 8080,0,
F5VIP-10.19.255.122: 8085,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 8085,0,
F5VIP-10.19.255.122: 8086,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 8086,0,
F5VIP-10.19.255.122: 8088,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 8088,0,
F5VIP-10.19.255.122: 90,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 90,0,
F5VIP-10.19.255.122: 9090,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 9090,0,
F5VIP-10.19.255.122: 97,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.122: 97,0,
F5VIP-10.19.139.25: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.139.25: 80,0,
F5VIP-10.19.139.25: 8080,LB-10.31.32.8,HOSTS,F5VIP-10.19.139.25: 8080,0,
F5VIP-10.19.139.25: 90,LB-10.31.32.8,HOSTS,F5VIP-10.19.139.25: 90,0,
F5VIP-10.19.139.25: 9090,LB-10.31.32.8,HOSTS,F5VIP-10.19.139.25: 9090,0,
F5VIP-10.19.255.150: 7070,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.150: 7070,0,
F5VIP-10.19.255.150: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.150: 80,0,
F5VIP-10.19.255.150: 8080,LB-10.31.32.8,HOSTS,F5VIP-10.19.255.150: 8080,0,
F5VIP-10.20.126.29: 22623,LB-10.31.32.8,HOSTS,F5VIP-10.20.126.29: 22623,0,
F5VIP-10.20.126.30: 80,LB-10.31.32.8,HOSTS,F5VIP-10.20.126.30: 80,0,
F5VIP-10.22.92.4: 3443,LB-10.31.6.133,HOSTS,F5VIP-10.22.92.4: 3443,0,
F5VIP-10.22.92.4: 35063,LB-10.31.6.133,HOSTS,F5VIP-10.22.92.4: 35063,0,
F5VIP-10.22.92.4: 35100,LB-10.31.6.133,HOSTS,F5VIP-10.22.92.4: 35100,0,
F5VIP-10.22.92.4: 35101,LB-10.31.6.133,HOSTS,F5VIP-10.22.92.4: 35101,0,
F5VIP-10.22.92.4: 35103,LB-10.31.6.133,HOSTS,F5VIP-10.22.92.4: 35103,0,
F5VIP-10.22.92.4: 443,LB-10.31.6.133,HOSTS,F5VIP-10.22.92.4: 443,0,
F5VIP-10.22.92.4: 80,LB-10.31.6.133,HOSTS,F5VIP-10.22.92.4: 80,0,
F5VIP-10.19.32.167: 3443,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.167: 3443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 35063,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.167: 35063,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 35100,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.167: 35100,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 35101,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.167: 35101,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 35103,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.167: 35103,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.167: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 3553,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.169: 3553,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 3443,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.169: 3443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35063,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.169: 35063,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35100,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.169: 35100,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35101,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.169: 35101,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35103,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.169: 35103,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35103,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.169: 35103,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.32.169: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.129.151: 7801,LB-10.31.32.8,HOSTS,F5VIP-10.20.129.151: 7801,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.129.151: 7802,LB-10.31.32.8,HOSTS,F5VIP-10.20.129.151: 7802,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.129.152: 443,LB-10.31.32.8,HOSTS,F5VIP-10.20.129.152: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.129.152: 80,LB-10.31.32.8,HOSTS,F5VIP-10.20.129.152: 80,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.126.58: 7800,LB-10.31.32.8,HOSTS,F5VIP-10.20.126.58: 7800,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.247.7: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.247.7: 80,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.247.7: 773,LB-10.31.32.8,HOSTS,F5VIP-10.19.247.7: 773,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.44.103: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.44.103: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.39.22: 3389,LB-10.31.32.8,HOSTS,F5VIP-10.19.39.22: 3389,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.39.22: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.39.22: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.29.102: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.29.102: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.28.30: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.28.30: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.28.30: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.28.30: 80,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.87.8: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.87.8: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.87.8: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.87.8: 80,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.100.75: 1812,LB-10.31.32.8,HOSTS,F5VIP-10.19.100.75: 1812,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.100.75: 1813,LB-10.31.32.8,HOSTS,F5VIP-10.19.100.75: 1813,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.100.75: 8888,LB-10.31.32.8,HOSTS,F5VIP-10.19.100.75: 8888,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 80,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 80,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 100,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 100,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10030,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 10030,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10040,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 10040,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10070,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 10070,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 1050,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 1050,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10500,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 10500,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 1060,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 1060,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10600,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 10600,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10700,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 10700,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 1090,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 1090,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 4040,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 4040,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 443,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 443,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 6060,LB-10.31.32.8,HOSTS,F5VIP-10.19.5.17: 6060,0,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.8, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
